k,BubbleSort partiel,BuildHeap / Remove,HeapSort
7537,348.2350000,4.7260000,3.5590000
7538,338.9150000,4.6800000,3.0230000
7539,333.1820000,4.7770000,2.9250000
7540,323.4930000,4.5650000,2.9460000
7541,330.3980000,5.1220000,3.2460000
7542,341.1410000,4.4360000,3.4560000
7543,338.1530000,4.6900000,2.9920000
7544,345.2600000,5.3000000,3.1620000
7545,336.5210000,5.1540000,2.9680000
7546,329.2140000,4.5330000,2.9410000
7547,322.1590000,4.9900000,3.2190000
7548,333.8500000,5.1310000,3.6290000
7549,316.8540000,4.9360000,3.1360000
7550,335.9990000,4.9880000,3.1920000
7551,325.8700000,4.5410000,2.9310000
7552,336.0030000,4.6650000,3.1290000
7553,346.9370000,5.4760000,3.0670000
7554,343.9900000,5.5040000,3.1940000
7555,340.0020000,4.5150000,3.1470000
7556,337.1470000,4.6030000,3.4180000
7557,339.0160000,4.3380000,2.9720000
7558,321.6520000,5.5040000,3.4980000
7559,346.7530000,4.6590000,2.9330000
7560,335.1530000,4.5000000,3.2100000
7561,335.8470000,4.6030000,2.9060000
7562,340.6620000,4.4590000,3.1740000
7563,338.5720000,4.3160000,3.1550000
7564,330.8570000,5.2470000,2.9610000
7565,331.0970000,4.4390000,2.9430000
7566,328.1070000,4.4350000,2.9440000
7567,330.6560000,5.1310000,3.0540000
7568,323.6510000,5.1500000,3.2490000
7569,329.2840000,5.0440000,2.9430000
7570,333.1940000,4.6120000,2.9650000
7571,323.5720000,5.2240000,3.0020000
7572,330.7810000,5.0610000,2.9160000
7573,337.0500000,5.4650000,3.9080000
7574,325.8570000,4.6850000,2.9460000
7575,336.1400000,4.6800000,3.6060000
7576,325.8040000,4.5330000,3.0430000
7577,337.4100000,4.9850000,3.0630000
7578,345.2730000,4.8820000,2.9480000
7579,340.8860000,5.6910000,3.9320000
7580,319.8900000,4.1770000,2.8470000
7581,314.1340000,4.2300000,2.8270000
7582,309.9120000,5.0620000,3.4630000
7583,318.1780000,4.7390000,2.8750000
7584,322.6380000,4.1990000,2.9860000
7585,308.5470000,4.1180000,2.8310000
7586,328.5800000,4.1020000,2.8260000
7587,324.4030000,5.0590000,3.4610000
7588,317.1290000,4.1340000,2.8260000
7589,319.3880000,4.0830000,2.8260000
7590,340.4120000,5.0750000,3.0050000
7591,343.4390000,4.1010000,3.0240000
7592,343.2300000,4.4060000,3.0410000
7593,329.9490000,4.6120000,2.8920000
7594,328.6910000,4.4780000,3.4530000
7595,334.9660000,4.0860000,2.8320000
7596,315.6070000,4.1220000,2.8300000
7597,313.8350000,5.1760000,2.9470000
7598,322.2050000,4.4390000,2.8510000
7599,332.9150000,4.5510000,3.0340000
7600,319.1120000,4.1100000,2.8370000
7601,320.1180000,4.7220000,2.9130000
7602,323.8170000,4.1740000,2.8280000
7603,337.9410000,5.7400000,3.9170000
7604,327.9540000,4.1150000,2.8290000
7605,323.0640000,4.1400000,2.8550000
7606,317.2180000,4.1980000,2.8360000
7607,313.6570000,4.1870000,2.9080000
7608,331.0950000,4.1750000,2.8730000
7609,316.0510000,4.1630000,2.8250000
7610,317.7910000,5.0250000,2.9480000
7611,321.0300000,4.1980000,2.8270000
7612,322.1010000,4.1140000,2.8620000
7613,317.6060000,4.1130000,2.8260000
7614,320.4810000,4.1350000,2.8440000
7615,317.7260000,4.1840000,3.0830000
7616,314.3820000,4.1130000,2.8270000
7617,313.9870000,4.9810000,2.9830000
7618,316.7850000,4.2120000,2.8610000
7619,315.1450000,4.9570000,3.2510000
7620,321.9780000,5.0610000,3.4630000
7621,314.2210000,4.7460000,3.3450000
7622,323.1490000,4.1860000,2.8550000
7623,317.9590000,4.1550000,2.8300000
7624,320.3980000,4.2030000,2.8590000
7625,323.4630000,4.3720000,2.9040000
7626,319.3630000,4.0490000,2.8270000
7627,320.3710000,4.1480000,2.8340000
7628,310.0830000,4.7130000,3.4720000
7629,318.0660000,4.0640000,2.8840000
7630,314.9320000,4.2640000,2.8270000
7631,321.2310000,4.1160000,2.8270000
7632,329.3020000,4.9990000,2.9820000
7633,317.0140000,4.0650000,2.8230000
7634,326.3570000,4.9810000,3.1720000
7635,332.3790000,4.1540000,2.8280000
7636,326.9870000,4.1240000,2.8260000
7637,318.1350000,4.1060000,2.8380000
7638,320.8040000,4.1200000,3.1630000
7639,317.0240000,4.0610000,2.8390000
7640,317.3880000,4.2290000,2.8270000
7641,319.2230000,4.5600000,3.4250000
7642,313.9170000,4.2090000,2.8390000
7643,315.8110000,4.2330000,2.8640000
7644,314.1260000,4.1280000,2.8260000
7645,309.7530000,4.0950000,2.8640000
7646,315.7250000,4.3290000,2.9440000
7647,324.8730000,4.0960000,2.8270000
7648,318.8580000,4.1630000,2.8350000
7649,318.7530000,4.0540000,2.8490000
7650,314.5420000,4.0750000,2.8280000
7651,315.8370000,4.1350000,2.9180000
7652,312.8150000,4.7150000,3.5120000
7653,321.2690000,4.1810000,2.8500000
7654,321.5110000,4.1690000,2.8540000
7655,322.2290000,4.8830000,2.8580000
7656,323.9540000,5.0960000,3.0760000
7657,318.8640000,4.1420000,2.8360000
7658,317.5580000,4.3360000,2.8320000
7659,314.4490000,4.9420000,3.0010000
7660,315.6780000,4.6920000,2.9410000
7661,309.8630000,4.0620000,2.8280000
7662,311.8550000,4.6740000,3.4820000
7663,317.1350000,4.1580000,2.8310000
7664,316.1860000,4.0680000,2.8290000
7665,324.4900000,5.0010000,3.0010000
7666,331.5400000,4.1200000,2.8350000
7667,319.3120000,4.6640000,3.3060000
7668,315.2560000,5.1200000,2.9780000
7669,325.9690000,4.1470000,2.8280000
7670,315.0600000,4.5470000,2.9970000
7671,320.2030000,4.7240000,3.2960000
7672,327.4460000,4.1590000,2.8490000
7673,315.3270000,4.6580000,2.9840000
7674,323.2790000,4.8150000,3.4840000
7675,319.8980000,4.2330000,2.8800000
7676,318.5710000,4.1700000,2.8550000
7677,324.0760000,4.6860000,3.4630000
7678,317.7050000,4.6910000,3.4700000
7679,319.1530000,4.2530000,2.8450000
7680,319.1280000,4.1480000,2.8280000
7681,317.0180000,4.2300000,2.8510000
7682,317.9460000,4.4550000,2.8270000
7683,318.1650000,4.5550000,2.8710000
7684,319.4160000,4.2380000,2.8290000
7685,319.6270000,4.7020000,2.8510000
7686,310.0020000,4.1430000,2.8250000
7687,313.6750000,4.7190000,3.4630000
7688,314.2970000,4.7020000,3.1040000
7689,327.1430000,4.1630000,2.8660000
7690,320.5540000,4.7300000,3.4290000
7691,327.2780000,4.1860000,2.8590000
7692,328.3630000,4.1350000,2.8320000
7693,323.2450000,4.2370000,2.8290000
7694,315.7790000,4.5230000,3.4270000
7695,326.4250000,4.2120000,2.8310000
7696,341.5530000,4.0860000,2.8330000
7697,314.0710000,4.1430000,2.8630000
7698,321.9010000,4.3600000,2.8790000
7699,313.9880000,4.2460000,2.8280000
7700,321.5450000,4.2600000,2.8520000
7701,324.7440000,4.1730000,2.8260000
7702,320.7760000,4.2140000,2.8560000
7703,318.1100000,4.7040000,3.0670000
7704,317.9970000,4.1800000,2.8260000
7705,312.8910000,4.6650000,2.9010000
7706,330.5160000,5.1000000,3.1460000
7707,326.4320000,4.1510000,2.8280000
7708,312.4840000,4.1620000,2.8270000
7709,316.6850000,4.1630000,2.8350000
7710,315.4630000,4.1710000,2.8290000
7711,312.7580000,4.1620000,2.8340000
7712,315.0620000,5.5290000,3.0240000
7713,317.0360000,5.8980000,3.4910000
7714,320.0810000,4.2750000,2.8500000
7715,316.9520000,4.1180000,2.8260000
7716,315.4450000,4.1720000,2.8300000
7717,318.5510000,4.2660000,2.8580000
7718,315.6820000,4.4520000,3.1550000
7719,322.7920000,4.7500000,3.0220000
7720,324.2720000,4.1290000,2.8310000
7721,312.0980000,4.2600000,3.0050000
7722,312.9090000,4.0880000,2.8330000
7723,320.6540000,4.1350000,2.8290000
7724,317.9470000,4.2410000,2.9340000
7725,324.0680000,4.1870000,2.8490000
7726,323.2030000,4.9990000,2.9730000
7727,330.7370000,4.8100000,3.0000000
7728,317.8490000,4.3500000,2.8360000
7729,326.6520000,4.1870000,2.8310000
7730,317.8100000,4.3050000,2.8290000
7731,318.9760000,4.2430000,2.8270000
7732,321.8600000,4.0860000,2.8430000
7733,319.3410000,4.8910000,3.4660000
7734,319.0990000,4.3760000,2.8600000
7735,317.1630000,4.4390000,2.8580000
7736,318.4320000,4.7980000,3.0150000
7737,323.8760000,5.1300000,3.4640000
7738,327.6380000,4.2250000,2.9380000
7739,318.3600000,4.2750000,2.8320000
7740,328.6730000,5.0640000,2.9420000
7741,331.7260000,4.2590000,2.8640000
7742,321.5680000,5.0150000,3.2410000
7743,325.7350000,4.1030000,2.8360000
7744,330.9290000,4.1910000,2.8500000
7745,318.2180000,4.0900000,2.8600000
7746,329.1980000,4.9390000,3.4630000
7747,325.8100000,4.1600000,2.8260000
7748,318.8010000,4.5860000,2.9660000
7749,317.4690000,5.3020000,2.9730000
7750,333.3040000,4.3430000,2.9810000
7751,330.0840000,4.5410000,3.1290000
7752,318.0400000,4.1370000,2.9580000
7753,320.2650000,4.7960000,3.4740000
7754,323.9330000,4.2300000,2.8280000
7755,318.4230000,4.1870000,2.8560000
7756,319.3560000,4.2020000,2.8620000
7757,327.8470000,4.5660000,3.0040000
7758,324.3340000,5.0660000,3.4630000
7759,314.1000000,4.9150000,2.9700000
7760,318.4830000,4.2600000,2.8510000
7761,318.8860000,4.1840000,2.8250000
7762,320.5000000,4.2570000,2.8490000
7763,323.6850000,4.7190000,3.4750000
7764,315.7160000,4.1100000,2.8570000
7765,327.8830000,4.1730000,2.8280000
7766,321.9360000,4.3500000,2.8680000
7767,327.8900000,5.1290000,3.4280000
7768,320.5970000,4.1810000,2.8490000
7769,309.7440000,4.6230000,3.4350000
7770,325.0040000,4.4270000,2.8740000
7771,328.0490000,4.5030000,2.8580000
7772,319.7210000,4.7600000,3.4500000
7773,324.4720000,4.7420000,3.4650000
7774,327.2170000,4.2070000,2.8260000
7775,313.1750000,4.2920000,2.8800000
7776,323.5960000,4.4050000,2.8300000
7777,325.9690000,4.1930000,2.8300000
7778,315.7670000,4.2810000,2.8520000
7779,315.9800000,4.1820000,2.8630000
7780,322.4740000,4.7370000,3.0640000
7781,312.6050000,4.1430000,2.8320000
7782,330.8920000,4.1250000,2.8470000
7783,328.9360000,4.1860000,2.8560000
7784,320.7490000,5.0850000,2.9520000
7785,316.9350000,4.1810000,2.8300000
7786,326.3400000,4.6860000,3.0030000
7787,314.3020000,4.7160000,3.8850000
7788,348.8740000,4.4450000,2.8600000
7789,324.2350000,4.4780000,2.9040000
7790,318.7340000,4.1170000,2.8280000
7791,322.5440000,4.7940000,2.9820000
7792,322.9090000,4.2760000,2.8280000
7793,320.2340000,4.6640000,3.0430000
7794,318.1820000,4.6220000,3.4420000
7795,331.2140000,4.2040000,2.8450000
7796,311.0270000,4.8260000,2.9400000
7797,315.9340000,4.1390000,2.8250000
7798,325.0210000,4.1890000,2.8320000
7799,323.9230000,4.3530000,2.8330000
7800,321.6910000,4.2720000,2.8280000
7801,315.5950000,4.1960000,2.8360000
7802,311.0630000,4.1290000,2.9070000
7803,324.9900000,5.0160000,2.8600000
7804,329.7160000,4.4710000,2.8740000
7805,324.0470000,4.6420000,2.9940000
7806,326.6580000,4.1390000,2.8260000
7807,333.0850000,4.1800000,2.8280000
7808,317.6620000,5.0860000,3.4290000
7809,334.9050000,4.2620000,2.8570000
7810,329.3830000,4.1290000,2.8330000
7811,319.7020000,4.3480000,2.8510000
7812,322.3510000,4.3300000,2.8560000
7813,319.7510000,4.7060000,2.8250000
7814,325.7710000,4.1530000,2.8330000
7815,325.0810000,4.8310000,2.8410000
7816,320.1270000,4.8920000,3.2880000
7817,322.2700000,4.6420000,3.4250000
7818,336.9200000,4.9760000,3.4270000
7819,329.0230000,4.1930000,2.8270000
7820,320.4990000,4.2230000,2.8360000
7821,322.6730000,4.7930000,2.9390000
7822,320.5660000,4.2610000,2.8260000
7823,322.1590000,4.1370000,2.8410000
7824,324.7640000,4.7160000,2.8260000
7825,316.5500000,4.1820000,2.8300000
7826,322.5800000,4.2750000,2.8290000
7827,313.1780000,4.8020000,2.9430000
7828,317.5340000,4.2700000,2.9140000
7829,328.5480000,4.2130000,2.8370000
7830,328.2060000,4.2780000,2.8260000
7831,335.7160000,5.2420000,2.9540000
7832,321.9110000,4.2140000,2.9170000
7833,327.8580000,4.3800000,2.8480000
7834,326.4480000,5.2040000,2.8420000
7835,343.1000000,4.3130000,2.8340000
7836,328.7750000,5.1680000,2.9580000
7837,326.9900000,4.2670000,2.8340000
7838,335.1060000,4.1800000,2.8280000
7839,317.9930000,4.4180000,2.8410000
7840,327.4390000,5.1870000,2.9650000
7841,330.1710000,4.6050000,3.0760000
7842,328.7690000,4.1370000,2.8900000
7843,336.2310000,4.2310000,2.8330000
7844,312.8690000,4.5630000,2.9600000
7845,324.7000000,4.2080000,2.8310000
7846,324.8260000,5.5590000,3.4520000
7847,315.7600000,4.1390000,2.8300000
7848,330.7160000,5.0780000,3.0420000
7849,325.0250000,4.1540000,2.8290000
7850,316.6110000,4.3040000,2.8340000
7851,319.7690000,4.1570000,2.8280000
7852,316.1670000,5.2450000,2.9390000
7853,318.3370000,5.2030000,2.9540000
7854,324.6240000,5.1910000,2.9470000
7855,315.2450000,4.2200000,2.8270000
7856,314.0000000,4.3130000,2.9820000
7857,324.9910000,4.3180000,2.8290000
7858,315.7400000,4.2830000,2.8270000
7859,330.9960000,4.8200000,3.0970000
7860,337.4730000,4.3690000,2.8280000
7861,317.7500000,4.2790000,2.8280000
7862,327.3380000,4.3100000,2.8250000
7863,316.5360000,4.2280000,2.8260000
7864,320.7950000,4.2550000,2.8320000
7865,319.8590000,4.1750000,2.8290000
7866,322.4170000,4.9300000,2.9400000
7867,320.0610000,4.2280000,2.8290000
7868,319.3120000,4.9090000,3.1360000
7869,322.2230000,4.3450000,2.8370000
7870,320.6040000,4.2210000,2.8300000
7871,319.5450000,4.4050000,3.1830000
7872,328.3150000,5.2160000,2.9640000
7873,310.6280000,4.2200000,2.8270000
7874,314.4540000,4.3040000,2.8330000
7875,324.4560000,4.3700000,2.8360000
7876,323.4010000,4.3510000,2.8270000
7877,311.4980000,4.2860000,2.8260000
7878,323.2270000,4.2390000,2.8260000
7879,338.6510000,5.4680000,3.1900000
7880,324.2360000,5.2830000,2.8630000
7881,326.0320000,4.5330000,2.8610000
7882,320.4730000,4.2320000,2.8320000
7883,311.4670000,4.1730000,2.8240000
7884,324.7830000,4.2200000,2.8360000
7885,323.3820000,5.2090000,3.4630000
7886,314.8000000,4.1640000,2.8270000
7887,328.4090000,4.2240000,2.8260000
7888,326.0370000,4.2420000,2.8270000
7889,319.1620000,4.6950000,2.9720000
7890,323.3670000,4.2420000,2.8330000
7891,320.1990000,4.5690000,2.8250000
7892,320.3450000,4.1690000,2.9750000
7893,327.1070000,4.2820000,2.8470000
7894,320.5200000,4.2950000,2.8260000
7895,321.5090000,4.3520000,2.9560000
7896,318.7530000,4.5330000,2.8560000
7897,312.8900000,4.9330000,2.8630000
7898,326.3380000,4.4730000,2.8680000
7899,321.0970000,4.4920000,3.0240000
7900,313.5740000,4.8370000,2.9430000
7901,313.9270000,4.8130000,3.4270000
7902,320.4090000,5.0810000,3.4300000
7903,316.1920000,4.3070000,2.8290000
7904,320.6730000,4.9180000,2.9450000
7905,319.1780000,4.4030000,2.8520000
7906,322.0860000,4.3680000,2.8410000
7907,311.7050000,5.0020000,3.4650000
7908,321.7910000,4.2860000,2.8280000
7909,325.1420000,4.3350000,2.8660000
7910,330.9130000,4.2620000,2.8290000
7911,323.4080000,4.2940000,2.9150000
7912,321.3500000,4.3300000,2.8360000
7913,320.2880000,4.7030000,3.4410000
7914,319.7560000,4.2260000,2.8260000
7915,320.3360000,4.2650000,2.8640000
7916,317.0910000,4.3620000,2.8290000
7917,321.1640000,5.3000000,3.4250000
7918,327.0780000,4.2450000,2.8230000
7919,320.3030000,4.7910000,3.2990000
7920,318.2700000,4.8790000,3.1170000
7921,318.3350000,4.2580000,2.8600000
7922,324.9510000,4.9020000,3.4640000
7923,314.4380000,4.8490000,2.9400000
7924,324.4350000,4.2640000,2.8700000
7925,318.6910000,4.4990000,2.9730000
7926,324.1500000,4.1790000,2.8270000
7927,324.6280000,4.3080000,2.8290000
7928,321.3960000,4.5050000,2.9480000
7929,322.4270000,5.0290000,2.8590000
7930,332.2130000,4.1990000,2.8280000
7931,324.6550000,4.4480000,2.8260000
7932,319.5670000,5.1570000,2.8600000
7933,329.4090000,4.9290000,2.8600000
7934,319.2360000,4.5330000,2.9480000
7935,314.4550000,4.9660000,3.3000000
7936,338.8340000,4.2870000,2.8610000
7937,317.8680000,4.4850000,2.8300000
7938,332.5680000,4.1830000,2.8550000
7939,316.4700000,4.8540000,2.9530000
7940,326.2030000,5.0140000,3.3980000
7941,324.5130000,4.3620000,2.8300000
7942,328.7300000,4.2590000,2.8490000
7943,323.9010000,4.2480000,2.8540000
7944,326.0440000,4.5690000,2.8560000
7945,318.2430000,4.5130000,2.8580000
7946,312.0750000,4.2670000,2.8310000
7947,319.0980000,4.3480000,2.8280000
7948,328.1000000,4.2370000,2.8450000
7949,315.3950000,4.3370000,2.8260000
7950,324.7670000,4.8330000,2.9540000
7951,323.7810000,4.4810000,2.9120000
7952,331.9850000,5.0980000,3.4260000
7953,348.9800000,5.1440000,2.8310000
7954,344.6540000,5.1260000,2.8970000
7955,330.2770000,4.1830000,2.9040000
7956,363.9390000,4.9950000,3.7100000
7957,363.2110000,4.9420000,2.9050000
7958,348.3590000,4.6600000,2.8570000
7959,334.1780000,4.9850000,3.1970000
7960,356.3380000,4.8920000,2.9660000
7961,340.5370000,5.0050000,3.3430000
7962,352.0720000,4.3870000,2.8280000
7963,337.7840000,4.3610000,3.1390000
7964,332.6540000,5.2790000,2.9480000
7965,325.9350000,4.2850000,2.8340000
7966,332.8140000,4.8660000,2.8260000
7967,333.6360000,5.4260000,2.8240000
7968,343.8840000,4.6580000,2.9450000
7969,349.7370000,4.9760000,3.5080000
7970,340.8680000,4.2500000,2.8270000
7971,333.7800000,5.1690000,3.4490000
7972,356.1120000,4.3530000,2.8340000
7973,355.0180000,5.7650000,3.8910000
7974,375.9440000,5.0920000,3.2600000
7975,347.6160000,4.3750000,2.8930000
7976,355.4060000,4.3780000,3.0520000
7977,338.3790000,6.1270000,3.7600000
7978,350.1760000,5.2490000,3.1850000
7979,339.8270000,4.7340000,3.6290000
7980,366.0940000,4.6340000,3.0320000
7981,351.2150000,4.6230000,3.0270000
7982,343.5830000,4.8500000,2.8590000
7983,342.8670000,4.3790000,3.1920000
7984,359.0920000,5.4100000,3.2230000
7985,352.7520000,4.2770000,2.8580000
7986,327.9650000,4.8520000,2.9540000
7987,340.9840000,4.3690000,2.8340000
7988,325.2220000,4.6810000,2.8280000
7989,320.4190000,4.5510000,2.8630000
7990,331.3560000,4.3640000,2.8350000
7991,330.3570000,4.5600000,2.8890000
7992,329.5620000,4.7720000,3.0320000
7993,319.7870000,4.8560000,3.2530000
7994,338.1340000,5.3220000,2.9470000
7995,324.4340000,4.1980000,2.8370000
7996,325.2500000,4.3340000,2.8340000
7997,336.5700000,5.0420000,3.4700000
7998,319.8980000,4.3810000,2.8270000
7999,335.6420000,4.2110000,2.8610000
8000,319.4590000,4.2800000,2.8560000
8001,326.5820000,4.2060000,2.8560000
8002,335.7540000,4.2730000,2.8700000
8003,319.3440000,4.2820000,2.8300000
8004,324.4280000,4.4930000,3.2000000
8005,317.2720000,5.2040000,3.4270000
8006,329.1590000,4.2300000,2.8620000
8007,323.7500000,4.2490000,2.8320000
8008,333.6560000,4.5810000,2.8770000
8009,341.1600000,4.9000000,3.2270000
8010,330.9910000,4.3440000,2.9920000
8011,345.6620000,5.3250000,2.9970000
8012,344.0730000,4.2600000,2.8480000
8013,329.9760000,4.2110000,2.8520000
8014,335.2870000,4.2230000,2.9060000
8015,324.0310000,4.2100000,2.8520000
8016,328.6250000,4.8270000,2.8570000
8017,336.8860000,5.0840000,2.8910000
8018,319.5060000,5.1680000,2.9740000
8019,318.0100000,4.2160000,2.8740000
8020,316.6660000,4.2780000,2.8540000
8021,318.1700000,4.8410000,2.9040000
8022,322.1170000,4.2670000,2.8270000
8023,318.5790000,4.3590000,2.8950000
8024,335.4160000,4.3130000,2.8590000
8025,320.7000000,4.3550000,2.8330000
8026,323.2750000,4.5150000,2.8600000
8027,338.1480000,5.1360000,3.0060000
8028,337.8910000,4.2890000,2.8310000
8029,319.1020000,4.4710000,2.8570000
8030,319.4550000,4.2770000,2.8620000
8031,323.4450000,4.2570000,2.8690000
8032,332.5130000,4.2730000,2.8610000
8033,327.7810000,4.8870000,2.9730000
8034,330.4060000,5.0060000,3.1080000
8035,320.7430000,4.8350000,2.9150000
8036,319.9070000,4.2340000,2.8290000
8037,326.8610000,4.3110000,2.8270000
8038,327.9730000,4.2790000,2.8530000
8039,321.2240000,4.2490000,2.9410000
8040,320.0230000,4.5250000,2.8560000
8041,330.8100000,4.2720000,2.8650000
8042,324.0760000,4.8750000,2.9420000
8043,328.9920000,4.7820000,3.4450000
8044,322.6760000,5.1020000,2.9900000
8045,334.8240000,4.9930000,3.2620000
8046,324.4150000,4.5610000,2.8570000
8047,321.9140000,4.3910000,2.8940000
8048,330.0280000,4.3050000,2.8600000
8049,318.4420000,5.2230000,2.9740000
8050,322.8100000,4.9080000,3.4350000
8051,320.6450000,4.3940000,2.8620000
8052,323.9190000,5.2040000,3.4760000
8053,329.1960000,4.6800000,2.8300000
8054,328.4150000,4.3860000,2.8620000
8055,327.6370000,4.2420000,2.8820000
8056,322.8300000,4.6250000,3.1210000
8057,329.4440000,5.4070000,3.9390000
8058,352.3770000,4.6180000,2.9120000
8059,324.0070000,5.2970000,2.9540000
8060,318.4630000,5.2800000,2.9920000
8061,339.9670000,4.3910000,2.8280000
8062,331.1330000,5.1830000,2.8580000
8063,332.0250000,4.9010000,2.9500000
8064,330.2800000,4.3230000,2.8620000
8065,326.6390000,4.2490000,2.8590000
8066,331.4530000,4.8700000,2.9680000
8067,329.7090000,4.9020000,2.9410000
8068,332.9280000,5.3320000,2.9640000
8069,315.9570000,4.2410000,2.8710000
8070,317.4110000,4.3400000,2.9170000
8071,320.9890000,5.2560000,3.1320000
8072,328.4590000,4.4110000,2.9740000
8073,328.9290000,4.3000000,2.8710000
8074,326.7390000,4.3670000,2.8620000
8075,327.4490000,4.8020000,3.4210000
8076,319.0960000,4.3100000,2.8540000
8077,328.3360000,5.3000000,2.9460000
8078,333.4460000,5.2890000,2.9600000
8079,327.1010000,5.3040000,2.9420000
8080,318.7130000,4.2960000,2.8320000
8081,324.7350000,4.2470000,2.8810000
8082,327.2490000,4.2540000,2.8390000
8083,325.8590000,4.2810000,2.8330000
8084,325.4270000,5.2840000,2.8280000
8085,329.1620000,4.2420000,3.4510000
8086,329.2850000,4.3360000,2.8260000
8087,331.8300000,5.0930000,3.3210000
8088,341.0480000,4.6110000,2.9710000
8089,323.9310000,4.2600000,2.8560000
8090,328.5420000,5.1140000,3.2660000
8091,312.3130000,4.2490000,2.8590000
8092,322.7440000,4.3840000,2.8310000
8093,316.5210000,4.4010000,2.8590000
8094,320.6520000,4.3370000,2.8590000
8095,325.4890000,4.9140000,2.9510000
8096,331.9210000,4.7750000,2.8280000
8097,327.0430000,4.4090000,2.8370000
8098,324.8550000,5.2350000,2.9400000
8099,330.7110000,4.2900000,2.8750000
8100,331.0330000,4.3450000,2.8730000
8101,325.7130000,4.4510000,2.8270000
8102,330.2090000,4.5350000,2.8590000
8103,329.4570000,4.3240000,2.8610000
8104,324.9080000,4.3420000,2.8590000
8105,322.6050000,4.4780000,2.9440000
8106,320.4790000,4.7770000,2.8260000
8107,332.3650000,4.9910000,2.9820000
8108,330.1150000,4.4860000,2.9430000
8109,321.1370000,4.2730000,2.8600000
8110,321.6880000,4.9830000,2.9740000
8111,323.7330000,4.4250000,2.8400000
8112,336.2300000,4.5060000,2.9780000
8113,324.3890000,4.3770000,2.8680000
8114,326.1000000,4.3170000,2.8590000
8115,318.7560000,4.2690000,2.8530000
8116,322.3770000,4.9020000,2.9370000
8117,322.8260000,4.9890000,3.2070000
8118,342.0810000,4.9500000,2.9440000
8119,327.0700000,4.3330000,2.8580000
8120,315.1760000,4.4430000,2.8390000
8121,323.3940000,4.2700000,2.8290000
8122,323.9450000,4.8620000,2.8600000
8123,333.6340000,4.2640000,2.8800000
8124,338.6310000,4.2750000,2.8330000
8125,328.4140000,4.9330000,2.9730000
8126,321.5850000,5.1120000,3.4290000
8127,330.2000000,4.3440000,3.2630000
8128,321.7550000,4.5900000,2.8580000
8129,336.8480000,4.4670000,3.8620000
8130,349.8900000,5.3810000,3.0310000
8131,356.6000000,4.6090000,2.8430000
8132,336.6640000,4.3370000,2.8390000
8133,315.1480000,4.3460000,2.8290000
8134,329.7040000,4.4020000,2.8660000
8135,329.3090000,4.6320000,2.8560000
8136,333.9530000,5.9530000,2.9740000
8137,321.2120000,5.1020000,3.4740000
8138,337.1160000,4.9430000,2.8250000
8139,335.9870000,4.7450000,2.8560000
8140,337.9100000,4.4020000,2.8280000
8141,348.6840000,4.5320000,3.1410000
8142,335.3160000,4.2830000,2.8580000
8143,320.0080000,4.4680000,2.8260000
8144,326.4200000,4.7160000,3.4250000
8145,338.2090000,4.4280000,2.8750000
8146,329.3030000,4.8110000,3.0390000
8147,338.4070000,5.8480000,3.2670000
8148,348.8750000,5.3330000,2.9400000
8149,319.1910000,4.9400000,2.9460000
8150,322.0180000,4.4240000,2.8560000
8151,335.0500000,4.7090000,2.8570000
8152,326.8180000,4.3610000,2.8580000
8153,326.3380000,4.4880000,2.8300000
8154,332.0110000,4.3830000,2.8600000
8155,333.3890000,4.7080000,2.9730000
8156,344.7470000,4.3150000,3.0110000
8157,324.9260000,4.8720000,3.0230000
8158,334.3160000,4.7110000,2.8310000
8159,318.5350000,4.3030000,2.8770000
8160,325.4730000,4.3900000,2.8300000
8161,329.3520000,4.9670000,2.8650000
8162,321.6550000,4.5650000,2.8270000
8163,322.1600000,4.2710000,2.8550000
8164,331.4680000,4.2790000,2.8370000
8165,319.2750000,4.5660000,2.8270000
8166,318.2510000,4.3060000,2.8320000
8167,325.7820000,4.7420000,3.1300000
8168,323.8460000,4.4180000,2.8750000
8169,320.9750000,5.0070000,3.0340000
8170,327.5620000,4.4300000,2.8560000
8171,322.2590000,4.2810000,2.8590000
8172,323.7450000,4.9560000,2.9410000
8173,324.7120000,4.4110000,2.8460000
8174,348.2160000,4.9720000,2.8290000
8175,322.4960000,4.4080000,2.9070000
8176,340.7840000,5.4060000,3.4580000
8177,321.5090000,4.7950000,2.8930000
8178,346.7490000,5.4980000,2.9760000
8179,326.1160000,4.3000000,2.8600000
8180,324.6550000,4.4490000,2.9710000
8181,327.3770000,4.3860000,2.8290000
8182,322.3370000,4.2790000,2.8670000
8183,322.6850000,4.4830000,2.8540000
8184,330.5470000,4.9790000,2.9620000
8185,332.3000000,4.9330000,3.4650000
8186,331.3490000,4.4420000,2.8300000
8187,324.3890000,4.3790000,2.8560000
8188,324.4200000,4.3730000,2.8600000
8189,322.3450000,5.1650000,2.9510000
8190,327.6480000,4.5870000,2.8600000
8191,328.1520000,4.3340000,2.8320000
8192,331.4980000,4.3240000,2.8630000
8193,325.9550000,4.2980000,3.0190000
8194,331.8160000,5.3130000,2.9780000
8195,323.4180000,4.4640000,2.8590000
8196,344.4760000,4.9410000,3.0060000
8197,351.6080000,5.9980000,3.8390000
8198,341.4580000,4.7150000,3.0950000
8199,340.9330000,5.1140000,2.9200000
8200,353.3370000,6.3410000,3.0170000
8201,347.8050000,4.7970000,2.9310000
