k,BubbleSort partiel,BuildHeap / Remove,HeapSort
8127,24932224,98705,124199
8128,24932438,98715,124199
8129,24932652,98725,124199
8130,24932865,98734,124199
8131,24933078,98744,124199
8132,24933290,98752,124199
8133,24933502,98762,124199
8134,24933713,98772,124199
8135,24933924,98782,124199
8136,24934135,98792,124199
8137,24934345,98802,124199
8138,24934555,98812,124199
8139,24934764,98821,124199
8140,24934973,98830,124199
8141,24935182,98839,124199
8142,24935389,98849,124199
8143,24935596,98858,124199
8144,24935803,98867,124199
8145,24936010,98877,124199
8146,24936217,98887,124199
8147,24936424,98897,124199
8148,24936631,98907,124199
8149,24936838,98917,124199
8150,24937045,98927,124199
8151,24937252,98937,124199
8152,24937458,98946,124199
8153,24937664,98955,124199
8154,24937870,98964,124199
8155,24938076,98974,124199
8156,24938282,98984,124199
8157,24938488,98994,124199
8158,24938694,99004,124199
8159,24938900,99013,124199
8160,24939105,99022,124199
8161,24939310,99032,124199
8162,24939515,99042,124199
8163,24939720,99052,124199
8164,24939924,99062,124199
8165,24940128,99071,124199
8166,24940332,99080,124199
8167,24940536,99089,124199
8168,24940740,99099,124199
8169,24940944,99108,124199
8170,24941147,99118,124199
8171,24941350,99128,124199
8172,24941553,99138,124199
8173,24941756,99147,124199
8174,24941958,99157,124199
8175,24942160,99167,124199
8176,24942361,99177,124199
8177,24942562,99187,124199
8178,24942763,99197,124199
8179,24942964,99207,124199
8180,24943165,99217,124199
8181,24943365,99227,124199
8182,24943565,99236,124199
8183,24943765,99245,124199
8184,24943965,99255,124199
8185,24944165,99265,124199
8186,24944365,99275,124199
8187,24944565,99284,124199
8188,24944765,99293,124199
8189,24944965,99303,124199
8190,24945165,99313,124199
8191,24945365,99323,124199
8192,24945565,99332,124199
8193,24945765,99342,124199
8194,24945965,99351,124199
8195,24946165,99360,124199
8196,24946365,99370,124199
8197,24946565,99380,124199
8198,24946765,99389,124199
8199,24946964,99399,124199
8200,24947163,99408,124199
8201,24947361,99418,124199
8202,24947558,99428,124199
8203,24947754,99438,124199
8204,24947950,99447,124199
8205,24948146,99457,124199
8206,24948342,99467,124199
8207,24948538,99477,124199
8208,24948734,99487,124199
8209,24948930,99496,124199
8210,24949126,99505,124199
8211,24949322,99514,124199
8212,24949517,99523,124199
8213,24949712,99532,124199
8214,24949907,99541,124199
8215,24950102,99551,124199
8216,24950297,99561,124199
8217,24950491,99571,124199
8218,24950685,99581,124199
8219,24950879,99590,124199
8220,24951072,99600,124199
8221,24951265,99610,124199
8222,24951458,99620,124199
8223,24951651,99630,124199
8224,24951844,99639,124199
8225,24952037,99649,124199
8226,24952230,99659,124199
8227,24952423,99669,124199
8228,24952616,99678,124199
8229,24952809,99688,124199
8230,24953002,99697,124199
8231,24953195,99706,124199
8232,24953388,99716,124199
8233,24953580,99725,124199
8234,24953772,99735,124199
8235,24953964,99744,124199
8236,24954155,99754,124199
8237,24954346,99764,124199
8238,24954537,99774,124199
8239,24954728,99783,124199
8240,24954919,99793,124199
8241,24955110,99802,124199
8242,24955301,99810,124199
8243,24955492,99820,124199
8244,24955683,99830,124199
8245,24955874,99840,124199
8246,24956065,99850,124199
8247,24956256,99859,124199
8248,24956447,99869,124199
8249,24956638,99879,124199
8250,24956829,99889,124199
8251,24957020,99899,124199
8252,24957210,99909,124199
8253,24957400,99918,124199
8254,24957590,99928,124199
8255,24957780,99937,124199
8256,24957970,99946,124199
8257,24958159,99956,124199
8258,24958348,99965,124199
8259,24958536,99974,124199
8260,24958724,99984,124199
8261,24958912,99993,124199
8262,24959100,100003,124199
8263,24959288,100013,124199
8264,24959476,100022,124199
8265,24959664,100031,124199
8266,24959852,100041,124199
8267,24960039,100051,124199
8268,24960225,100061,124199
8269,24960411,100069,124199
8270,24960597,100079,124199
8271,24960783,100089,124199
8272,24960969,100098,124199
8273,24961155,100108,124199
8274,24961340,100117,124199
8275,24961525,100126,124199
8276,24961710,100136,124199
8277,24961895,100145,124199
8278,24962080,100155,124199
8279,24962264,100164,124199
8280,24962448,100174,124199
8281,24962631,100184,124199
8282,24962813,100193,124199
8283,24962995,100203,124199
8284,24963177,100213,124199
8285,24963359,100222,124199
8286,24963541,100232,124199
8287,24963723,100242,124199
8288,24963905,100251,124199
8289,24964087,100260,124199
8290,24964268,100269,124199
8291,24964449,100278,124199
8292,24964629,100287,124199
8293,24964809,100297,124199
8294,24964989,100307,124199
8295,24965169,100316,124199
8296,24965349,100326,124199
8297,24965529,100336,124199
8298,24965709,100345,124199
8299,24965889,100355,124199
8300,24966069,100364,124199
8301,24966249,100373,124199
8302,24966429,100383,124199
8303,24966608,100393,124199
8304,24966787,100403,124199
8305,24966966,100413,124199
8306,24967145,100423,124199
8307,24967323,100433,124199
8308,24967501,100443,124199
8309,24967678,100452,124199
8310,24967855,100461,124199
8311,24968032,100470,124199
8312,24968209,100480,124199
8313,24968386,100490,124199
8314,24968563,100500,124199
8315,24968740,100509,124199
8316,24968916,100518,124199
8317,24969092,100528,124199
8318,24969267,100538,124199
8319,24969442,100548,124199
8320,24969617,100557,124199
8321,24969792,100567,124199
8322,24969967,100577,124199
8323,24970142,100587,124199
8324,24970317,100597,124199
8325,24970492,100607,124199
8326,24970667,100617,124199
8327,24970842,100626,124199
8328,24971017,100636,124199
8329,24971192,100645,124199
8330,24971367,100655,124199
8331,24971541,100665,124199
8332,24971715,100675,124199
8333,24971889,100685,124199
8334,24972063,100694,124199
8335,24972237,100704,124199
8336,24972411,100713,124199
8337,24972585,100722,124199
8338,24972758,100731,124199
8339,24972931,100741,124199
8340,24973104,100751,124199
8341,24973277,100760,124199
8342,24973450,100769,124199
8343,24973623,100778,124199
8344,24973796,100788,124199
8345,24973969,100798,124199
8346,24974142,100808,124199
8347,24974315,100818,124199
8348,24974487,100827,124199
8349,24974658,100836,124199
8350,24974829,100845,124199
8351,24975000,100854,124199
8352,24975170,100863,124199
8353,24975340,100873,124199
8354,24975510,100883,124199
8355,24975679,100893,124199
8356,24975848,100903,124199
8357,24976017,100913,124199
8358,24976186,100922,124199
8359,24976354,100931,124199
8360,24976521,100940,124199
8361,24976688,100950,124199
8362,24976854,100959,124199
8363,24977019,100968,124199
8364,24977184,100978,124199
8365,24977349,100988,124199
8366,24977514,100997,124199
8367,24977678,101006,124199
8368,24977842,101016,124199
8369,24978006,101026,124199
8370,24978170,101035,124199
8371,24978334,101045,124199
8372,24978497,101055,124199
8373,24978660,101065,124199
8374,24978823,101075,124199
8375,24978986,101085,124199
8376,24979149,101094,124199
8377,24979312,101104,124199
8378,24979474,101113,124199
8379,24979635,101122,124199
8380,24979796,101132,124199
8381,24979957,101142,124199
8382,24980118,101150,124199
8383,24980279,101159,124199
8384,24980440,101169,124199
8385,24980601,101178,124199
8386,24980762,101187,124199
8387,24980923,101197,124199
8388,24981083,101207,124199
8389,24981242,101217,124199
8390,24981401,101226,124199
8391,24981560,101234,124199
8392,24981719,101243,124199
8393,24981878,101252,124199
8394,24982036,101262,124199
8395,24982194,101272,124199
8396,24982352,101282,124199
8397,24982510,101292,124199
8398,24982667,101302,124199
8399,24982824,101311,124199
8400,24982981,101320,124199
8401,24983138,101329,124199
8402,24983294,101339,124199
8403,24983450,101349,124199
8404,24983606,101358,124199
8405,24983762,101367,124199
8406,24983917,101376,124199
8407,24984071,101386,124199
8408,24984225,101395,124199
8409,24984379,101405,124199
8410,24984532,101415,124199
8411,24984685,101425,124199
8412,24984837,101434,124199
8413,24984989,101443,124199
8414,24985141,101452,124199
8415,24985292,101461,124199
8416,24985443,101471,124199
8417,24985594,101480,124199
8418,24985745,101490,124199
8419,24985896,101499,124199
8420,24986047,101507,124199
8421,24986198,101516,124199
8422,24986349,101526,124199
8423,24986500,101535,124199
8424,24986651,101545,124199
8425,24986802,101555,124199
8426,24986953,101565,124199
8427,24987104,101574,124199
8428,24987255,101584,124199
8429,24987406,101593,124199
8430,24987557,101602,124199
8431,24987708,101611,124199
8432,24987858,101620,124199
8433,24988008,101630,124199
8434,24988158,101640,124199
8435,24988308,101650,124199
8436,24988458,101660,124199
8437,24988608,101670,124199
8438,24988758,101679,124199
8439,24988908,101688,124199
8440,24989058,101697,124199
8441,24989208,101706,124199
8442,24989358,101716,124199
8443,24989508,101725,124199
8444,24989658,101734,124199
8445,24989808,101743,124199
8446,24989958,101752,124199
8447,24990108,101762,124199
8448,24990258,101772,124199
8449,24990408,101782,124199
8450,24990556,101792,124199
8451,24990704,101802,124199
8452,24990852,101811,124199
8453,24991000,101820,124199
8454,24991148,101829,124199
8455,24991296,101838,124199
8456,24991444,101848,124199
8457,24991592,101858,124199
8458,24991740,101867,124199
8459,24991888,101875,124199
8460,24992036,101885,124199
8461,24992184,101895,124199
8462,24992332,101904,124199
8463,24992480,101914,124199
8464,24992628,101924,124199
8465,24992776,101933,124199
8466,24992924,101942,124199
8467,24993072,101950,124199
8468,24993220,101959,124199
8469,24993367,101968,124199
8470,24993514,101978,124199
8471,24993661,101987,124199
8472,24993808,101997,124199
8473,24993955,102007,124199
8474,24994102,102016,124199
8475,24994249,102026,124199
8476,24994395,102036,124199
8477,24994541,102046,124199
8478,24994686,102055,124199
8479,24994831,102064,124199
8480,24994976,102073,124199
8481,24995120,102083,124199
8482,24995264,102093,124199
8483,24995408,102103,124199
8484,24995551,102113,124199
8485,24995694,102122,124199
8486,24995837,102132,124199
8487,24995980,102142,124199
8488,24996122,102151,124199
8489,24996264,102160,124199
8490,24996406,102169,124199
8491,24996548,102179,124199
8492,24996690,102188,124199
8493,24996832,102197,124199
8494,24996974,102207,124199
8495,24997116,102217,124199
8496,24997258,102227,124199
8497,24997398,102236,124199
8498,24997537,102246,124199
8499,24997676,102256,124199
8500,24997815,102266,124199
8501,24997953,102275,124199
8502,24998091,102285,124199
8503,24998229,102295,124199
8504,24998367,102304,124199
8505,24998505,102314,124199
8506,24998643,102324,124199
8507,24998781,102333,124199
8508,24998919,102342,124199
8509,24999057,102352,124199
8510,24999195,102361,124199
8511,24999333,102371,124199
8512,24999471,102380,124199
8513,24999609,102389,124199
8514,24999747,102398,124199
8515,24999885,102407,124199
8516,25000023,102416,124199
8517,25000161,102425,124199
8518,25000299,102435,124199
8519,25000437,102444,124199
8520,25000575,102452,124199
8521,25000713,102461,124199
8522,25000851,102470,124199
8523,25000989,102479,124199
8524,25001127,102488,124199
8525,25001265,102497,124199
8526,25001403,102507,124199
8527,25001541,102515,124199
8528,25001679,102525,124199
8529,25001817,102533,124199
8530,25001955,102542,124199
8531,25002092,102551,124199
8532,25002228,102560,124199
8533,25002364,102569,124199
8534,25002500,102578,124199
8535,25002636,102587,124199
8536,25002771,102596,124199
8537,25002906,102605,124199
8538,25003041,102615,124199
8539,25003175,102625,124199
8540,25003309,102635,124199
8541,25003443,102645,124199
8542,25003576,102655,124199
8543,25003708,102665,124199
8544,25003839,102674,124199
8545,25003970,102683,124199
8546,25004101,102693,124199
8547,25004232,102703,124199
8548,25004363,102712,124199
8549,25004494,102721,124199
8550,25004625,102731,124199
8551,25004756,102740,124199
8552,25004887,102749,124199
8553,25005018,102758,124199
8554,25005149,102767,124199
8555,25005280,102777,124199
8556,25005411,102786,124199
8557,25005542,102796,124199
8558,25005672,102805,124199
8559,25005801,102815,124199
8560,25005930,102825,124199
8561,25006059,102835,124199
8562,25006188,102844,124199
8563,25006317,102853,124199
8564,25006446,102863,124199
8565,25006575,102872,124199
8566,25006704,102881,124199
8567,25006833,102891,124199
8568,25006961,102900,124199
8569,25007088,102909,124199
8570,25007215,102918,124199
8571,25007342,102928,124199
8572,25007469,102938,124199
8573,25007596,102947,124199
8574,25007723,102956,124199
8575,25007850,102965,124199
8576,25007977,102974,124199
8577,25008104,102983,124199
8578,25008231,102992,124199
8579,25008358,103000,124199
8580,25008485,103009,124199
8581,25008611,103018,124199
8582,25008737,103028,124199
8583,25008863,103037,124199
8584,25008988,103046,124199
8585,25009113,103056,124199
8586,25009236,103065,124199
8587,25009359,103075,124199
8588,25009482,103085,124199
8589,25009605,103094,124199
8590,25009728,103104,124199
8591,25009851,103113,124199
8592,25009974,103123,124199
8593,25010095,103133,124199
8594,25010216,103141,124199
8595,25010337,103150,124199
8596,25010457,103159,124199
8597,25010577,103168,124199
8598,25010697,103178,124199
8599,25010817,103187,124199
8600,25010937,103197,124199
8601,25011056,103206,124199
8602,25011175,103216,124199
8603,25011294,103224,124199
8604,25011413,103233,124199
8605,25011532,103243,124199
8606,25011651,103253,124199
8607,25011770,103262,124199
8608,25011889,103272,124199
8609,25012008,103282,124199
8610,25012127,103291,124199
8611,25012245,103300,124199
8612,25012363,103309,124199
8613,25012481,103318,124199
8614,25012599,103326,124199
8615,25012717,103333,124199
8616,25012835,103342,124199
8617,25012953,103352,124199
8618,25013071,103362,124199
8619,25013189,103372,124199
8620,25013307,103382,124199
8621,25013425,103391,124199
8622,25013543,103400,124199
8623,25013661,103409,124199
8624,25013779,103418,124199
8625,25013897,103428,124199
8626,25014015,103438,124199
8627,25014133,103447,124199
8628,25014251,103457,124199
8629,25014369,103466,124199
8630,25014487,103475,124199
8631,25014605,103485,124199
8632,25014723,103494,124199
8633,25014841,103504,124199
8634,25014958,103513,124199
8635,25015075,103522,124199
8636,25015192,103531,124199
8637,25015309,103540,124199
8638,25015426,103549,124199
8639,25015543,103559,124199
8640,25015660,103568,124199
8641,25015777,103577,124199
8642,25015893,103586,124199
8643,25016008,103596,124199
8644,25016123,103605,124199
8645,25016238,103615,124199
8646,25016353,103625,124199
8647,25016468,103634,124199
8648,25016583,103642,124199
8649,25016698,103651,124199
8650,25016813,103661,124199
8651,25016928,103670,124199
8652,25017043,103679,124199
8653,25017158,103688,124199
8654,25017273,103697,124199
8655,25017387,103707,124199
8656,25017501,103717,124199
8657,25017614,103725,124199
8658,25017727,103735,124199
8659,25017840,103744,124199
8660,25017953,103753,124199
8661,25018066,103762,124199
8662,25018178,103772,124199
8663,25018290,103782,124199
8664,25018402,103792,124199
8665,25018514,103802,124199
8666,25018626,103811,124199
8667,25018738,103820,124199
8668,25018850,103829,124199
8669,25018962,103839,124199
8670,25019074,103849,124199
8671,25019185,103858,124199
8672,25019296,103868,124199
8673,25019407,103878,124199
8674,25019518,103886,124199
8675,25019629,103895,124199
8676,25019740,103904,124199
8677,25019851,103913,124199
8678,25019962,103922,124199
8679,25020073,103931,124199
8680,25020184,103940,124199
8681,25020294,103950,124199
8682,25020404,103958,124199
8683,25020514,103967,124199
8684,25020624,103976,124199
8685,25020734,103985,124199
8686,25020844,103995,124199
8687,25020954,104004,124199
8688,25021063,104013,124199
8689,25021172,104022,124199
8690,25021281,104030,124199
8691,25021389,104039,124199
8692,25021497,104048,124199
8693,25021605,104057,124199
8694,25021713,104066,124199
8695,25021821,104076,124199
8696,25021929,104085,124199
8697,25022037,104095,124199
8698,25022145,104104,124199
8699,25022253,104113,124199
8700,25022361,104122,124199
8701,25022469,104131,124199
8702,25022577,104140,124199
8703,25022684,104150,124199
8704,25022791,104159,124199
8705,25022898,104169,124199
8706,25023005,104178,124199
8707,25023112,104188,124199
8708,25023219,104197,124199
8709,25023326,104206,124199
8710,25023433,104215,124199
8711,25023540,104224,124199
8712,25023646,104233,124199
8713,25023752,104242,124199
8714,25023858,104251,124199
8715,25023964,104261,124199
8716,25024069,104271,124199
8717,25024174,104280,124199
8718,25024279,104289,124199
8719,25024384,104298,124199
8720,25024489,104307,124199
8721,25024594,104316,124199
8722,25024699,104326,124199
8723,25024803,104335,124199
8724,25024907,104344,124199
8725,25025010,104353,124199
8726,25025113,104362,124199
8727,25025215,104372,124199
8728,25025317,104381,124199
8729,25025419,104391,124199
8730,25025521,104400,124199
8731,25025623,104410,124199
8732,25025725,104419,124199
8733,25025827,104427,124199
8734,25025929,104436,124199
8735,25026031,104445,124199
8736,25026133,104455,124199
8737,25026235,104464,124199
8738,25026337,104473,124199
8739,25026439,104483,124199
8740,25026541,104492,124199
8741,25026643,104502,124199
8742,25026745,104511,124199
8743,25026847,104521,124199
8744,25026949,104530,124199
8745,25027051,104539,124199
8746,25027153,104548,124199
8747,25027255,104557,124199
8748,25027357,104566,124199
8749,25027459,104576,124199
8750,25027560,104585,124199
8751,25027661,104594,124199
8752,25027762,104603,124199
8753,25027863,104612,124199
8754,25027964,104621,124199
8755,25028064,104630,124199
8756,25028164,104639,124199
8757,25028264,104647,124199
8758,25028363,104656,124199
8759,25028462,104665,124199
8760,25028560,104675,124199
8761,25028657,104685,124199
8762,25028754,104693,124199
8763,25028851,104702,124199
8764,25028948,104712,124199
8765,25029045,104722,124199
8766,25029142,104731,124199
8767,25029239,104740,124199
8768,25029336,104749,124199
8769,25029433,104758,124199
8770,25029530,104767,124199
8771,25029627,104776,124199
8772,25029724,104786,124199
8773,25029821,104795,124199
8774,25029918,104804,124199
8775,25030014,104814,124199
8776,25030110,104823,124199
8777,25030205,104832,124199
8778,25030300,104841,124199
8779,25030395,104850,124199
8780,25030490,104860,124199
8781,25030585,104869,124199
8782,25030680,104878,124199
8783,25030775,104887,124199
8784,25030870,104897,124199
8785,25030965,104906,124199
8786,25031060,104915,124199
8787,25031155,104925,124199
8788,25031250,104934,124199
8789,25031345,104943,124199
8790,25031440,104953,124199
8791,25031535,104963,124199
8792,25031630,104972,124199
8793,25031725,104981,124199
8794,25031820,104991,124199
8795,25031915,105000,124199
8796,25032010,105010,124199
8797,25032105,105019,124199
8798,25032200,105028,124199
8799,25032295,105037,124199
8800,25032390,105046,124199
8801,25032485,105056,124199
8802,25032580,105065,124199
8803,25032675,105075,124199
8804,25032770,105084,124199
8805,25032865,105094,124199
8806,25032960,105103,124199
8807,25033055,105112,124199
8808,25033150,105122,124199
8809,25033245,105130,124199
8810,25033340,105138,124199
8811,25033435,105147,124199
8812,25033529,105156,124199
8813,25033622,105165,124199
8814,25033714,105174,124199
8815,25033805,105183,124199
8816,25033896,105192,124199
8817,25033987,105201,124199
8818,25034078,105211,124199
8819,25034169,105220,124199
8820,25034260,105229,124199
8821,25034351,105237,124199
8822,25034442,105246,124199
8823,25034533,105256,124199
8824,25034624,105265,124199
8825,25034715,105275,124199
8826,25034806,105284,124199
8827,25034896,105293,124199
8828,25034986,105303,124199
8829,25035076,105312,124199
8830,25035166,105321,124199
8831,25035256,105330,124199
8832,25035346,105338,124199
8833,25035436,105348,124199
8834,25035526,105357,124199
8835,25035616,105366,124199
8836,25035706,105375,124199
8837,25035796,105384,124199
8838,25035886,105393,124199
8839,25035976,105402,124199
8840,25036066,105411,124199
8841,25036156,105420,124199
8842,25036246,105429,124199
8843,25036336,105438,124199
8844,25036426,105448,124199
8845,25036516,105457,124199
8846,25036606,105466,124199
8847,25036696,105474,124199
8848,25036785,105484,124199
8849,25036874,105493,124199
8850,25036963,105502,124199
8851,25037052,105511,124199
8852,25037140,105520,124199
8853,25037226,105528,124199
8854,25037312,105537,124199
8855,25037398,105546,124199
8856,25037484,105555,124199
8857,25037570,105564,124199
8858,25037656,105573,124199
8859,25037742,105582,124199
8860,25037828,105591,124199
8861,25037914,105600,124199
8862,25038000,105610,124199
8863,25038086,105619,124199
8864,25038171,105629,124199
8865,25038256,105638,124199
8866,25038341,105647,124199
8867,25038426,105656,124199
8868,25038510,105665,124199
8869,25038594,105674,124199
8870,25038678,105683,124199
8871,25038762,105693,124199
8872,25038846,105702,124199
8873,25038930,105711,124199
8874,25039014,105719,124199
8875,25039098,105728,124199
8876,25039182,105737,124199
8877,25039266,105746,124199
8878,25039350,105755,124199
8879,25039434,105763,124199
8880,25039518,105772,124199
8881,25039602,105781,124199
8882,25039686,105790,124199
8883,25039770,105798,124199
8884,25039854,105807,124199
8885,25039938,105815,124199
8886,25040022,105822,124199
8887,25040106,105831,124199
8888,25040190,105840,124199
8889,25040274,105848,124199
8890,25040357,105857,124199
8891,25040440,105865,124199
8892,25040523,105874,124199
8893,25040606,105883,124199
8894,25040689,105892,124199
8895,25040772,105900,124199
8896,25040854,105909,124199
8897,25040936,105918,124199
8898,25041018,105927,124199
8899,25041099,105936,124199
8900,25041179,105944,124199
8901,25041259,105953,124199
8902,25041339,105962,124199
8903,25041419,105970,124199
8904,25041499,105979,124199
8905,25041579,105988,124199
8906,25041659,105997,124199
8907,25041739,106006,124199
8908,25041819,106015,124199
8909,25041899,106024,124199
8910,25041979,106033,124199
8911,25042059,106042,124199
8912,25042139,106051,124199
8913,25042219,106060,124199
8914,25042298,106069,124199
8915,25042377,106078,124199
8916,25042455,106088,124199
8917,25042533,106097,124199
8918,25042611,106105,124199
8919,25042689,106114,124199
8920,25042767,106123,124199
8921,25042845,106132,124199
8922,25042922,106141,124199
8923,25042999,106150,124199
8924,25043076,106159,124199
8925,25043153,106169,124199
8926,25043229,106178,124199
8927,25043305,106187,124199
8928,25043381,106195,124199
8929,25043455,106204,124199
8930,25043528,106212,124199
8931,25043601,106220,124199
8932,25043673,106229,124199
8933,25043744,106237,124199
8934,25043815,106246,124199
8935,25043886,106256,124199
8936,25043957,106265,124199
8937,25044028,106274,124199
8938,25044099,106283,124199
8939,25044170,106292,124199
8940,25044241,106301,124199
8941,25044312,106310,124199
8942,25044383,106319,124199
8943,25044454,106327,124199
8944,25044525,106334,124199
8945,25044596,106342,124199
8946,25044667,106352,124199
8947,25044738,106361,124199
8948,25044809,106370,124199
8949,25044880,106379,124199
8950,25044951,106388,124199
8951,25045022,106397,124199
8952,25045093,106405,124199
8953,25045164,106414,124199
8954,25045235,106423,124199
8955,25045306,106432,124199
8956,25045377,106441,124199
8957,25045448,106450,124199
8958,25045519,106459,124199
8959,25045590,106467,124199
8960,25045661,106476,124199
8961,25045732,106485,124199
8962,25045803,106494,124199
8963,25045874,106503,124199
8964,25045944,106512,124199
8965,25046014,106521,124199
8966,25046084,106530,124199
8967,25046154,106539,124199
8968,25046224,106548,124199
8969,25046294,106557,124199
8970,25046364,106565,124199
8971,25046434,106574,124199
8972,25046504,106583,124199
8973,25046574,106592,124199
8974,25046644,106601,124199
8975,25046714,106610,124199
8976,25046784,106619,124199
8977,25046854,106628,124199
8978,25046924,106637,124199
8979,25046994,106646,124199
8980,25047064,106655,124199
8981,25047134,106664,124199
8982,25047204,106672,124199
8983,25047274,106681,124199
8984,25047343,106690,124199
8985,25047412,106699,124199
8986,25047481,106708,124199
8987,25047550,106717,124199
8988,25047619,106726,124199
8989,25047688,106735,124199
8990,25047757,106744,124199
8991,25047826,106753,124199
8992,25047895,106762,124199
8993,25047964,106771,124199
8994,25048033,106780,124199
8995,25048102,106789,124199
8996,25048171,106798,124199
8997,25048239,106807,124199
8998,25048306,106816,124199
8999,25048373,106824,124199
9000,25048440,106833,124199
9001,25048507,106842,124199
9002,25048573,106851,124199
9003,25048639,106860,124199
9004,25048705,106869,124199
9005,25048770,106878,124199
9006,25048835,106886,124199
9007,25048899,106894,124199
9008,25048962,106903,124199
9009,25049025,106912,124199
9010,25049088,106921,124199
9011,25049151,106930,124199
9012,25049213,106939,124199
9013,25049275,106948,124199
9014,25049337,106957,124199
9015,25049399,106965,124199
9016,25049461,106973,124199
9017,25049523,106982,124199
9018,25049585,106991,124199
9019,25049647,107000,124199
9020,25049709,107009,124199
9021,25049771,107017,124199
9022,25049833,107026,124199
9023,25049895,107035,124199
9024,25049957,107043,124199
9025,25050019,107052,124199
9026,25050081,107061,124199
9027,25050143,107070,124199
9028,25050205,107077,124199
9029,25050267,107086,124199
9030,25050328,107094,124199
9031,25050389,107103,124199
9032,25050450,107110,124199
9033,25050511,107119,124199
9034,25050572,107128,124199
9035,25050633,107136,124199
9036,25050694,107145,124199
9037,25050755,107153,124199
9038,25050816,107162,124199
9039,25050877,107171,124199
9040,25050938,107180,124199
9041,25050999,107188,124199
9042,25051060,107197,124199
9043,25051121,107205,124199
9044,25051182,107214,124199
9045,25051243,107222,124199
9046,25051303,107230,124199
9047,25051363,107239,124199
9048,25051423,107247,124199
9049,25051483,107255,124199
9050,25051543,107262,124199
9051,25051603,107271,124199
9052,25051663,107280,124199
9053,25051723,107289,124199
9054,25051783,107298,124199
9055,25051842,107306,124199
9056,25051901,107315,124199
9057,25051960,107323,124199
9058,25052019,107331,124199
9059,25052078,107339,124199
9060,25052137,107348,124199
9061,25052196,107357,124199
9062,25052255,107366,124199
9063,25052314,107375,124199
9064,25052373,107384,124199
9065,25052432,107393,124199
9066,25052491,107401,124199
9067,25052550,107410,124199
9068,25052608,107419,124199
9069,25052666,107428,124199
9070,25052724,107437,124199
9071,25052780,107446,124199
9072,25052836,107455,124199
9073,25052892,107464,124199
9074,25052948,107473,124199
9075,25053004,107481,124199
9076,25053059,107490,124199
9077,25053114,107499,124199
9078,25053169,107507,124199
9079,25053224,107515,124199
9080,25053278,107523,124199
9081,25053332,107531,124199
9082,25053386,107540,124199
9083,25053440,107549,124199
9084,25053494,107558,124199
9085,25053548,107567,124199
9086,25053602,107576,124199
9087,25053656,107585,124199
9088,25053710,107594,124199
9089,25053764,107603,124199
9090,25053818,107611,124199
9091,25053872,107619,124199
9092,25053926,107628,124199
9093,25053980,107637,124199
9094,25054034,107646,124199
9095,25054087,107654,124199
9096,25054140,107663,124199
9097,25054193,107672,124199
9098,25054246,107679,124199
9099,25054299,107687,124199
9100,25054352,107696,124199
9101,25054405,107705,124199
9102,25054458,107714,124199
9103,25054511,107722,124199
9104,25054564,107731,124199
9105,25054616,107738,124199
9106,25054668,107747,124199
9107,25054720,107756,124199
9108,25054772,107765,124199
9109,25054824,107774,124199
9110,25054876,107783,124199
9111,25054928,107792,124199
9112,25054980,107801,124199
9113,25055032,107810,124199
9114,25055084,107819,124199
9115,25055136,107827,124199
9116,25055187,107835,124199
9117,25055238,107844,124199
9118,25055288,107853,124199
9119,25055338,107861,124199
9120,25055388,107870,124199
9121,25055438,107879,124199
9122,25055488,107887,124199
9123,25055538,107895,124199
9124,25055588,107904,124199
9125,25055638,107913,124199
9126,25055687,107921,124199
9127,25055736,107930,124199
9128,25055785,107939,124199
9129,25055834,107947,124199
9130,25055883,107956,124199
9131,25055932,107965,124199
9132,25055981,107974,124199
9133,25056030,107982,124199
9134,25056079,107991,124199
9135,25056128,107999,124199
9136,25056177,108008,124199
9137,25056226,108017,124199
9138,25056275,108025,124199
9139,25056324,108033,124199
9140,25056373,108042,124199
9141,25056422,108051,124199
9142,25056471,108059,124199
9143,25056520,108068,124199
9144,25056569,108076,124199
9145,25056618,108083,124199
9146,25056667,108092,124199
9147,25056716,108101,124199
9148,25056765,108109,124199
9149,25056814,108117,124199
9150,25056863,108126,124199
9151,25056912,108135,124199
9152,25056961,108143,124199
9153,25057010,108152,124199
9154,25057059,108161,124199
9155,25057108,108170,124199
9156,25057157,108179,124199
9157,25057206,108187,124199
9158,25057255,108196,124199
9159,25057304,108205,124199
9160,25057353,108214,124199
9161,25057402,108222,124199
9162,25057451,108231,124199
9163,25057500,108240,124199
9164,25057549,108249,124199
9165,25057598,108258,124199
9166,25057646,108267,124199
9167,25057694,108274,124199
9168,25057742,108283,124199
9169,25057790,108292,124199
9170,25057838,108301,124199
9171,25057886,108310,124199
9172,25057934,108319,124199
9173,25057982,108328,124199
9174,25058030,108337,124199
9175,25058078,108346,124199
9176,25058126,108354,124199
9177,25058174,108363,124199
9178,25058222,108371,124199
9179,25058269,108379,124199
9180,25058315,108388,124199
9181,25058361,108396,124199
9182,25058407,108404,124199
9183,25058453,108413,124199
9184,25058499,108422,124199
9185,25058545,108431,124199
9186,25058591,108440,124199
9187,25058637,108448,124199
9188,25058683,108456,124199
9189,25058729,108465,124199
9190,25058775,108474,124199
9191,25058821,108483,124199
9192,25058867,108492,124199
9193,25058913,108500,124199
9194,25058959,108508,124199
9195,25059005,108517,124199
9196,25059049,108526,124199
9197,25059092,108535,124199
9198,25059135,108544,124199
9199,25059178,108553,124199
9200,25059220,108561,124199
